amount,client_time,category,device
23,1393758504,Sports,iOS
55,1393758577,Games,iOS
57,1393758610,Environment,iOS
57,1393758620,Technology,iOS
25,1393758785,Environment,iOS
57,1393758838,Environment,iOS
26,1393758900,Fashion,iOS
72,1393759085,Technology,iOS
48,1393759144,Fashion,iOS
1,1393759182,Fashion,android
53,1393759190,Technology,android
28,1393759338,Fashion,android
36,1393759427,Fashion,iOS
53,1393759619,Fashion,iOS
60,1393759623,Fashion,iOS
23,1393760005,Fashion,iOS
34,1393760274,Technology,iOS
42,1393760414,Games,iOS
33,1393760468,Technology,iOS
49,1393760876,Technology,iOS
48,1393760959,Fashion,iOS
70,1393761214,Sports,iOS
55,1393761254,Environment,iOS
33,1393761830,Technology,android
63,1393761999,Environment,android
54,1393762068,Games,iOS
30,1393762116,Environment,iOS
32,1393762406,Sports,iOS
30,1393762464,Technology,android
51,1393762744,Sports,iOS
49,1393762860,Technology,android
53,1393763030,Environment,android
22,1393763336,Technology,iOS
47,1393763459,Technology,iOS
1,1393763491,Sports,android
61,1393763599,Fashion,android
41,1393763688,Games,android
54,1393763689,Games,iOS
53,1393763916,Games,android
45,1393763964,Games,iOS
36,1393763968,Games,android
25,1393764019,Fashion,android
26,1393764041,Fashion,android
21,1393764084,Fashion,android
18,1393764156,Technology,android
61,1393764223,Technology,iOS
52,1393764223,Technology,iOS
67,1393764594,Environment,android
33,1393764641,Technology,iOS
37,1393764788,Environment,android
52,1393764910,Environment,android
65,1393764948,Technology,iOS
32,1393765476,Environment,android
45,1393765649,Sports,iOS
32,1393765783,Environment,android
24,1393765959,Sports,iOS
50,1393766028,Technology,iOS
67,1393766202,Sports,iOS
25,1393766341,Technology,iOS
59,1393766354,Games,android
41,1393766523,Environment,android
24,1393766673,Fashion,iOS
23,1393766732,Technology,android
31,1393766867,Technology,iOS
43,1393766949,Technology,android
22,1393766960,Fashion,android
25,1393767111,Technology,android
48,1393767264,Sports,android
40,1393767454,Sports,iOS
20,1393767523,Fashion,iOS
53,1393767595,Technology,android
58,1393767690,Games,iOS
50,1393767754,Sports,iOS
45,1393767866,Games,iOS
48,1393767954,Fashion,iOS
19,1393767959,Sports,iOS
15,1393768052,Technology,iOS
70,1393768104,Technology,iOS
42,1393768163,Fashion,iOS
33,1393768170,Sports,android
39,1393768195,Fashion,android
25,1393768203,Games,android
34,1393768206,Technology,iOS
59,1393768640,Fashion,android
51,1393768672,Environment,iOS
15,1393768675,Games,android
51,1393768874,Technology,iOS
41,1393768911,Fashion,android
47,1393769549,Environment,android
11,1393769553,Games,android
56,1393769715,Technology,iOS
40,1393769805,Technology,iOS
42,1393769826,Fashion,iOS
55,1393770158,Technology,iOS
48,1393770241,Environment,android
47,1393770385,Sports,iOS
48,1393770405,Sports,iOS
56,1393770433,Games,android
48,1393770647,Fashion,android
35,1393770735,Technology,iOS
1,1393770812,Fashion,android
55,1393770830,Games,iOS
33,1393770997,Fashion,android
52,1393771231,Fashion,iOS
28,1393771606,Sports,android
14,1393771663,Environment,iOS
32,1393771843,Fashion,iOS
20,1393772185,Games,iOS
30,1393772194,Fashion,iOS
31,1393772222,Fashion,android
45,1393772240,Technology,iOS
38,1393772416,Games,android
52,1393772531,Fashion,android
39,1393772961,Environment,android
60,1393773328,Games,iOS
50,1393773477,Fashion,iOS
30,1393773635,Environment,iOS
27,1393773918,Games,iOS
21,1393773920,Technology,iOS
40,1393774041,Technology,iOS
22,1393774134,Environment,iOS
64,1393774325,Fashion,iOS
19,1393774336,Games,iOS
66,1393774347,Technology,iOS
49,1393774521,Games,android
33,1393774632,Sports,android
33,1393774676,Sports,iOS
28,1393775045,Sports,iOS
44,1393775152,Fashion,android
46,1393775152,Technology,iOS
40,1393775160,Fashion,android
24,1393775299,Fashion,android
21,1393775539,Technology,iOS
51,1393775566,Games,android
44,1393775621,Sports,iOS
60,1393775651,Technology,iOS
49,1393775721,Games,iOS
41,1393775764,Environment,iOS
25,1393775892,Sports,iOS
36,1393775919,Games,iOS
57,1393775923,Sports,iOS
65,1393775994,Games,iOS
29,1393776074,Fashion,iOS
38,1393776086,Technology,iOS
35,1393776104,Sports,iOS
41,1393776133,Sports,android
14,1393776143,Fashion,iOS
36,1393776189,Fashion,android
55,1393777030,Environment,iOS
51,1393777177,Technology,android
38,1393777264,Sports,android
47,1393777348,Games,iOS
55,1393777708,Games,android
32,1393777819,Fashion,iOS
42,1393777877,Sports,iOS
53,1393777897,Games,iOS
40,1393777927,Games,iOS
68,1393778176,Fashion,android
60,1393778213,Technology,android
42,1393778216,Fashion,android
12,1393778270,Technology,iOS
38,1393778380,Sports,iOS
52,1393778641,Fashion,android
52,1393778708,Environment,android
30,1393778781,Technology,iOS
49,1393778883,Technology,iOS
61,1393779034,Technology,iOS
33,1393779158,Sports,iOS
47,1393779248,Games,iOS
46,1393779316,Technology,iOS
12,1393779959,Technology,iOS
49,1393780294,Environment,iOS
27,1393780330,Fashion,android
57,1393780428,Sports,android
60,1393780491,Sports,iOS
29,1393780628,Sports,android
41,1393780648,Fashion,android
41,1393780758,Fashion,iOS
48,1393781039,Games,iOS
40,1393781559,Fashion,iOS
30,1393781707,Environment,android
37,1393781983,Environment,iOS
41,1393782328,Fashion,android
39,1393782483,Fashion,android
29,1393782634,Environment,iOS
43,1393782737,Environment,iOS
10,1393783092,Environment,iOS
29,1393783140,Sports,iOS
30,1393783264,Fashion,iOS
61,1393783904,Sports,android
19,1393784792,Games,iOS
66,1393784795,Games,iOS
36,1393785075,Sports,iOS
69,1393785158,Fashion,android
38,1393785250,Games,android
49,1393785289,Technology,iOS
32,1393785304,Sports,iOS
40,1393785363,Sports,iOS
39,1393785412,Environment,iOS
43,1393785433,Sports,android
52,1393785456,Fashion,android
47,1393785501,Games,iOS
35,1393785507,Environment,iOS
20,1393785657,Environment,iOS
33,1393785739,Fashion,android
42,1393785849,Fashion,iOS
34,1393785930,Sports,iOS
42,1393785979,Sports,android
29,1393786268,Games,android
13,1393786374,Sports,iOS
1,1393786436,Fashion,android
20,1393786569,Technology,iOS
38,1393786820,Fashion,android
18,1393786889,Environment,iOS
31,1393787093,Games,iOS
30,1393787294,Games,android
40,1393787305,Fashion,android
65,1393787327,Technology,iOS
62,1393787335,Sports,android
33,1393787726,Games,iOS
42,1393787746,Environment,iOS
62,1393787754,Technology,android
43,1393787838,Games,android
48,1393787994,Technology,iOS
53,1393788298,Technology,android
30,1393788542,Fashion,iOS
38,1393788732,Sports,iOS
54,1393788805,Environment,android
41,1393788814,Games,iOS
32,1393788981,Environment,iOS
38,1393789275,Sports,iOS
49,1393789476,Games,android
17,1393789819,Fashion,android
45,1393789858,Games,iOS
15,1393789858,Sports,iOS
44,1393789878,Fashion,android
3,1393789881,Fashion,iOS
45,1393789967,Games,android
70,1393790107,Games,iOS
49,1393790183,Games,iOS
39,1393790186,Environment,iOS
51,1393790460,Fashion,iOS
44,1393790514,Games,iOS
48,1393790632,Environment,iOS
30,1393790784,Technology,iOS
73,1393790786,Technology,android
26,1393790988,Games,iOS
46,1393791078,Environment,iOS
50,1393791232,Games,android
21,1393791242,Sports,iOS
44,1393791266,Sports,android
42,1393791381,Fashion,iOS
36,1393791390,Sports,iOS
37,1393791632,Environment,android
36,1393791683,Technology,iOS
24,1393791810,Sports,iOS
37,1393791896,Technology,iOS
72,1393792129,Environment,iOS
47,1393792168,Technology,iOS
57,1393792242,Technology,iOS
34,1393792301,Environment,android
48,1393792409,Environment,android
38,1393792450,Environment,iOS
51,1393792793,Sports,iOS
54,1393792918,Sports,android
28,1393793443,Technology,iOS
32,1393793609,Environment,iOS
50,1393793625,Games,android
66,1393793793,Technology,android
26,1393793863,Environment,iOS
21,1393794259,Fashion,android
25,1393794546,Technology,iOS
36,1393794615,Technology,android
38,1393794849,Environment,iOS
34,1393794889,Fashion,android
44,1393795014,Games,iOS
57,1393795194,Fashion,android
54,1393795318,Sports,android
40,1393795509,Sports,iOS
20,1393795880,Games,iOS
29,1393796399,Games,iOS
49,1393796452,Fashion,iOS
65,1393796467,Technology,iOS
15,1393796549,Sports,android
34,1393796578,Sports,iOS
19,1393796594,Environment,iOS
31,1393796648,Games,iOS
35,1393796843,Sports,iOS
25,1393797019,Technology,iOS
58,1393797158,Games,iOS
50,1393797204,Fashion,android
60,1393797250,Fashion,iOS
1,1393797358,Environment,iOS
54,1393797561,Fashion,iOS
31,1393797613,Fashion,android
67,1393797715,Fashion,iOS
25,1393797860,Games,iOS
21,1393798250,Sports,iOS
3,1393798266,Games,iOS
73,1393798365,Games,iOS
22,1393798612,Environment,iOS
58,1393798625,Games,iOS
12,1393798988,Fashion,android
39,1393799135,Games,android
14,1393799514,Sports,android
39,1393799782,Fashion,iOS
58,1393799904,Technology,iOS
21,1393799968,Fashion,android
57,1393799977,Sports,android
28,1393799997,Games,iOS
30,1393800219,Sports,iOS
24,1393800260,Environment,iOS
32,1393800321,Technology,iOS
24,1393800331,Technology,android
37,1393800427,Sports,android
32,1393800664,Fashion,iOS
39,1393800769,Environment,android
35,1393800882,Technology,iOS
73,1393800930,Fashion,android
33,1393800981,Sports,iOS
1,1393801039,Fashion,iOS
57,1393801052,Environment,iOS
50,1393801056,Sports,android
27,1393801168,Technology,iOS
21,1393801218,Sports,android
26,1393801427,Fashion,android
15,1393801440,Environment,iOS
50,1393801807,Sports,android
31,1393801950,Technology,iOS
52,1393801985,Games,android
33,1393802021,Technology,iOS
34,1393802175,Technology,iOS
29,1393802268,Sports,iOS
47,1393802352,Technology,android
54,1393802477,Technology,iOS
5,1393802496,Fashion,android
50,1393802891,Environment,iOS
44,1393803301,Fashion,iOS
2,1393803400,Sports,iOS
37,1393803453,Technology,iOS
28,1393803508,Environment,iOS
40,1393803824,Environment,iOS
35,1393803873,Fashion,iOS
30,1393803999,Technology,iOS
33,1393804006,Fashion,android
20,1393804023,Games,android
40,1393804042,Games,iOS
48,1393804592,Environment,android
21,1393804734,Environment,iOS
14,1393804904,Sports,iOS
30,1393805053,Fashion,iOS
32,1393805054,Environment,android
68,1393805560,Fashion,iOS
32,1393805596,Sports,iOS
51,1393805709,Sports,iOS
34,1393805729,Sports,iOS
46,1393805862,Technology,android
47,1393805871,Fashion,android
46,1393805901,Technology,iOS
14,1393805926,Sports,iOS
44,1393806056,Fashion,iOS
34,1393806076,Environment,android
43,1393806119,Sports,iOS
20,1393806200,Fashion,iOS
43,1393806682,Environment,iOS
47,1393806717,Technology,iOS
44,1393806862,Fashion,iOS
61,1393807016,Sports,iOS
45,1393807373,Sports,iOS
26,1393807593,Sports,iOS
55,1393807623,Sports,iOS
33,1393807879,Environment,iOS
9,1393808084,Games,iOS
37,1393808503,Games,iOS
20,1393808648,Sports,iOS
55,1393808686,Environment,iOS
46,1393808823,Environment,iOS
23,1393808991,Technology,iOS
42,1393809052,Fashion,iOS
33,1393809053,Technology,iOS
28,1393809065,Fashion,iOS
22,1393809106,Technology,iOS
23,1393809158,Environment,android
21,1393809367,Sports,iOS
46,1393809368,Technology,iOS
45,1393809460,Games,iOS
25,1393809467,Environment,android
38,1393809574,Games,iOS
54,1393809584,Fashion,android
24,1393809740,Fashion,iOS
40,1393809807,Environment,iOS
58,1393809966,Environment,iOS
32,1393809986,Technology,android
70,1393810284,Games,iOS
68,1393811198,Sports,android
39,1393811461,Environment,android
46,1393811520,Games,android
64,1393811755,Games,iOS
47,1393812110,Fashion,iOS
24,1393812140,Environment,iOS
43,1393812178,Games,android
47,1393812238,Environment,iOS
40,1393812358,Games,iOS
43,1393812522,Sports,iOS
49,1393812549,Environment,iOS
36,1393812838,Sports,iOS
10,1393812892,Games,android
43,1393812926,Fashion,iOS
31,1393813014,Environment,iOS
38,1393813327,Games,iOS
63,1393813406,Fashion,iOS
59,1393813626,Technology,iOS
65,1393813915,Environment,android
38,1393813920,Games,iOS
44,1393814002,Environment,iOS
33,1393814125,Technology,iOS
30,1393814229,Fashion,android
15,1393814511,Games,iOS
39,1393814605,Technology,iOS
55,1393814910,Sports,android
45,1393814938,Fashion,iOS
46,1393815133,Sports,iOS
1,1393815184,Sports,iOS
39,1393815185,Environment,android
49,1393815299,Games,iOS
41,1393815378,Fashion,iOS
29,1393815455,Fashion,iOS
25,1393815643,Games,iOS
54,1393815686,Sports,iOS
45,1393815729,Environment,iOS
48,1393815867,Environment,iOS
46,1393816080,Games,android
46,1393816190,Technology,android
53,1393816406,Fashion,iOS
61,1393816763,Environment,iOS
62,1393816824,Games,iOS
44,1393817131,Games,iOS
33,1393817729,Sports,android
22,1393817881,Fashion,iOS
14,1393818211,Sports,android
22,1393818308,Technology,iOS
45,1393818468,Fashion,iOS
37,1393818657,Technology,iOS
52,1393818835,Technology,iOS
40,1393819009,Games,iOS
17,1393819093,Technology,android
19,1393819647,Fashion,iOS
12,1393819663,Games,iOS
26,1393819736,Environment,android
44,1393819902,Technology,android
60,1393820133,Environment,iOS
30,1393820175,Fashion,iOS
35,1393820207,Environment,iOS
51,1393820288,Sports,iOS
74,1393820361,Games,iOS
67,1393820436,Environment,android
63,1393820481,Games,iOS
21,1393820492,Games,iOS
10,1393820519,Fashion,iOS
34,1393820536,Sports,android
43,1393820547,Technology,android
36,1393820613,Environment,iOS
46,1393820677,Technology,android
40,1393821035,Fashion,iOS
63,1393821046,Games,android
36,1393821179,Games,android
32,1393821653,Fashion,iOS
32,1393821882,Games,iOS
42,1393821893,Sports,android
27,1393821929,Sports,iOS
43,1393822075,Fashion,android
56,1393822208,Games,iOS
32,1393822330,Sports,iOS
40,1393822509,Sports,iOS
32,1393822853,Environment,android
36,1393822854,Sports,android
15,1393822880,Technology,android
42,1393822919,Environment,iOS
56,1393823138,Environment,iOS
36,1393823453,Games,iOS
66,1393823489,Games,iOS
18,1393823709,Technology,android
39,1393823853,Sports,iOS
7,1393823886,Games,iOS
72,1393824007,Games,android
36,1393824106,Sports,android
19,1393824188,Fashion,android
36,1393824188,Sports,android
29,1393824439,Technology,android
16,1393824514,Environment,iOS
69,1393824519,Fashion,android
24,1393824644,Technology,iOS
44,1393824702,Technology,iOS
16,1393824977,Sports,iOS
70,1393825280,Sports,android
59,1393825342,Games,iOS
36,1393825497,Fashion,android
26,1393825570,Environment,iOS
37,1393825619,Games,iOS
53,1393825772,Technology,android
40,1393825899,Environment,iOS
44,1393826017,Technology,iOS
12,1393826068,Environment,iOS
50,1393826323,Environment,android
25,1393826530,Sports,iOS
49,1393826865,Environment,iOS
40,1393827093,Fashion,android
26,1393827130,Sports,iOS
37,1393827252,Games,android
65,1393827260,Fashion,iOS
45,1393827304,Fashion,iOS
52,1393827515,Fashion,iOS
25,1393827730,Technology,android
64,1393827838,Environment,iOS
12,1393827989,Sports,iOS
53,1393828140,Technology,iOS
35,1393828213,Environment,iOS
19,1393828252,Games,android
29,1393828289,Technology,iOS
42,1393828299,Technology,iOS
31,1393828325,Technology,iOS
50,1393828579,Games,iOS
37,1393828713,Environment,iOS
36,1393828747,Fashion,iOS
40,1393828816,Games,iOS
33,1393828883,Environment,iOS
42,1393828897,Games,iOS
44,1393829023,Fashion,android
39,1393829289,Fashion,android
40,1393829551,Games,iOS
49,1393829743,Technology,iOS
41,1393829860,Environment,iOS
63,1393829896,Sports,android
34,1393829902,Sports,iOS
39,1393830183,Environment,iOS
57,1393830223,Sports,android
1,1393830263,Technology,iOS
41,1393830333,Environment,iOS
20,1393830383,Fashion,iOS
41,1393830412,Games,android
70,1393830592,Games,iOS
23,1393830661,Games,android
8,1393830752,Fashion,iOS
57,1393830846,Fashion,iOS
24,1393830858,Fashion,iOS
41,1393830892,Fashion,iOS
28,1393831142,Environment,iOS
29,1393831155,Technology,android
37,1393831233,Games,android
34,1393831320,Games,iOS
31,1393831512,Games,android
17,1393831529,Environment,android
35,1393831669,Games,android
34,1393831685,Sports,iOS
38,1393831687,Games,iOS
34,1393831770,Fashion,android
30,1393831946,Fashion,iOS
30,1393832373,Games,iOS
28,1393832440,Games,android
55,1393832489,Fashion,iOS
54,1393832522,Technology,android
58,1393832703,Games,iOS
38,1393832755,Environment,android
24,1393832778,Fashion,android
20,1393832851,Environment,iOS
47,1393832894,Sports,android
9,1393832913,Sports,iOS
30,1393833015,Environment,iOS
52,1393833091,Games,android
34,1393833253,Fashion,android
56,1393833386,Technology,iOS
54,1393833409,Fashion,iOS
49,1393833528,Sports,iOS
71,1393833646,Sports,iOS
49,1393833657,Environment,iOS
18,1393833716,Fashion,iOS
54,1393833826,Fashion,android
67,1393834255,Technology,android
55,1393834436,Sports,android
52,1393834447,Games,iOS
1,1393834652,Sports,iOS
36,1393834712,Environment,iOS
12,1393834842,Environment,iOS
44,1393835102,Games,android
31,1393835113,Fashion,iOS
70,1393835507,Environment,android
48,1393835612,Games,iOS
46,1393835647,Environment,iOS
29,1393835815,Fashion,android
30,1393835900,Environment,android
37,1393835972,Sports,android
49,1393836062,Technology,android
47,1393836157,Fashion,android
51,1393836210,Environment,android
49,1393836230,Games,android
24,1393836232,Environment,iOS
59,1393836250,Fashion,iOS
50,1393836307,Environment,iOS
22,1393836351,Sports,android
56,1393836450,Sports,iOS
35,1393836490,Sports,android
45,1393836523,Technology,android
35,1393836558,Sports,iOS
24,1393836605,Fashion,iOS
37,1393836704,Technology,iOS
49,1393837279,Games,iOS
57,1393837459,Games,iOS
35,1393837860,Environment,iOS
58,1393837888,Sports,android
30,1393838063,Environment,android
42,1393838094,Games,iOS
44,1393838381,Fashion,android
55,1393838423,Fashion,iOS
32,1393838454,Environment,android
57,1393838521,Games,iOS
26,1393838534,Games,iOS
40,1393838628,Fashion,android
